adminCode	date	cases	epiWeek	year	population	evi_0avg	temperature_0avg	precip_0avg	adminName	region	geozone
NG019	2017-08-21	0	34	2017	8265722.5	0.368337277053436	27.7741763847378	7.70749366345236	Kaduna	north	North West
NG020	2017-08-21	0	34	2017	12967458	0.284166282104204	29.2758325242748	7.63425940309528	Kano	north	North West
NG021	2017-08-21	0	34	2017	7747227.5	0.268626856580456	30.5213392765793	6.78779635095242	Katsina	north	North West
NG022	2017-08-21	0	34	2017	4249103	0.269170570974285	30.0588113733303	6.51729662976189	Kebbi	north	North West
NG023	2017-08-21	0	34	2017	4198287	0.472864966005135	27.4277738759279	6.12276615619047	Kogi	north	North Central
NG024	2017-08-21	0	34	2017	3081593.5	0.451090683430462	27.9781391514003	5.36591654071428	Kwara	north	North Central
NG025	2017-08-21	0	34	2017	11844506	0.381622333820511	26.8645342803695	5.752830022262	Lagos	south	South West
NG026	2017-08-21	0	34	2017	2498354.5	0.44001662330047	28.0632915816779	7.17161870249991	Nasarawa	north	North Central
NG027	2017-08-21	0	34	2017	5571167	0.385673519186361	28.5070298403393	6.20692951833331	Niger	north	North Central
NG028	2017-08-21	0	34	2017	5738625	0.529976391487099	27.2966106979863	4.71423146366563	Ogun	south	South West
NG029	2017-08-21	0	34	2017	4694683	0.512221778691931	26.8979021063436	6.44413560780134	Ondo	south	South West
NG030	2017-08-21	0	34	2017	4498941.5	0.58275528096036	26.5859199350918	5.10522239869042	Osun	south	South West
NG031	2017-08-21	0	34	2017	7645378.5	0.491307554931774	27.5289716035387	4.24617650321428	Oyo	south	South West
NG032	2017-08-21	0	34	2017	4203501	0.369791049460249	28.3697296845474	7.12934807690476	Plateau	north	North Central
NG033	2017-08-21	0	34	2017	7251767	0.387663723174676	26.94195417237	11.0019347232143	Rivers	south	South South
NG034	2017-08-21	0	34	2017	5093155.5	0.226745503639198	31.3441404626597	5.44433015499999	Sokoto	north	North West
NG035	2017-08-21	0	34	2017	2912043.25	0.452420927183576	26.8283493103226	8.04304398607143	Taraba	north	North East
NG036	2017-08-21	0	34	2017	3249537.75	0.239195990610525	33.232590353408	5.54721241238095	Yobe	north	North East
NG037	2017-08-21	0	34	2017	4357207.5	0.306289800244757	29.3600215457794	6.47523552595237	Zamfara	north	North West
NG001	2017-08-28	0	35	2017	3787866.25	0.514132345581526	27.7715101687053	10.0137729758334	Abia	south	South East
NG002	2017-08-28	0	35	2017	4398983.5	0.375901301811183	29.3858231062073	7.40060094285713	Adamawa	north	North East
NG003	2017-08-28	0	35	2017	5356774	0.425960012695769	27.2097662547295	11.4875044497619	Akwa Ibom	south	South South
NG004	2017-08-28	0	35	2017	5398729	0.425286798350351	27.4800897141203	8.33006026785708	Anambra	south	South East
NG005	2017-08-28	1	35	2017	6345230.5	0.319226641283157	29.7790235472556	8.17048683226193	Bauchi	north	North East
NG006	2017-08-28	0	35	2017	2243033.25	0.41144349699624	26.2235507212802	10.7394995615475	Bayelsa	south	South South
NG007	2017-08-28	0	35	2017	5665530.5	0.448698905933364	27.9157208766663	6.37303183690473	Benue	north	North Central
NG008	2017-08-28	0	35	2017	5842961.5	0.33786963973909	31.0057018751516	6.15615911149081	Borno	north	North East
NG009	2017-08-28	0	35	2017	3599617.5	0.489496376664921	26.9115941555782	11.2465274021848	Cross River	south	South South
NG010	2017-08-28	0	35	2017	5534538	0.411092426775601	26.805840486915	9.18487926083333	Delta	south	South South
NG011	2017-08-28	0	35	2017	2921725.75	0.410739959893131	28.3055679763577	8.73662577392859	Ebonyi	south	South East
NG012	2017-08-28	0	35	2017	4370173	0.535754888776463	27.5390169081717	6.68232609119041	Edo	south	South South
NG013	2017-08-28	0	35	2017	3283172.5	0.584500354881117	26.7533956265691	5.52535751916668	Ekiti	south	South West
NG014	2017-08-28	0	35	2017	4248767	0.500467050675348	27.6635619183944	8.09322356154755	Enugu	south	South East
NG015	2017-08-28	0	35	2017	3581292.75	0.473321601674379	28.1144213634214	7.38778362499999	Federal Capital Territory	north	North Central
NG016	2017-08-28	0	35	2017	3070978.75	0.286756194756961	30.0640687772872	7.02040472380954	Gombe	north	North East
NG017	2017-08-28	0	35	2017	5339335.5	0.490873124747432	27.749437509827	10.5709136136904	Imo	south	South East
NG018	2017-08-28	0	35	2017	5522129	0.258291452474265	31.1962041195525	6.77514951392858	Jigawa	north	North West
NG019	2017-08-28	0	35	2017	8265722.5	0.384830168497323	27.7270486415437	8.28770463428569	Kaduna	north	North West
NG020	2017-08-28	0	35	2017	12967458	0.30670190764682	28.8626839400207	8.1928529046429	Kano	north	North West
NG021	2017-08-28	0	35	2017	7747227.5	0.290494525504309	29.9689075137216	7.37780360583337	Katsina	north	North West
NG022	2017-08-28	0	35	2017	4249103	0.284589843957895	29.6865194697032	7.0077760788095	Kebbi	north	North West
NG023	2017-08-28	0	35	2017	4198287	0.469186819690012	27.4762088611946	6.29277508619047	Kogi	north	North Central
NG024	2017-08-28	0	35	2017	3081593.5	0.454090895246463	27.9623495095763	5.49318972297619	Kwara	north	North Central
NG025	2017-08-28	0	35	2017	11844506	0.377948729283146	26.7221305236692	4.90581119821438	Lagos	south	South West
NG026	2017-08-28	0	35	2017	2498354.5	0.442215658446185	27.9791325233281	7.71671940488086	Nasarawa	north	North Central
NG027	2017-08-28	0	35	2017	5571167	0.394394783955485	28.4100431347408	6.57283527476188	Niger	north	North Central
NG028	2017-08-28	0	35	2017	5738625	0.523828005800029	27.2068025617967	4.22450336330848	Ogun	south	South West
NG029	2017-08-28	0	35	2017	4694683	0.50595806806916	26.8950691868412	6.29059420899182	Ondo	south	South West
NG030	2017-08-28	0	35	2017	4498941.5	0.576177096415654	26.630138202062	4.78717065511899	Osun	south	South West
NG031	2017-08-28	0	35	2017	7645378.5	0.494777572283591	27.4824184961988	4.19018101464285	Oyo	south	South West
NG032	2017-08-28	0	35	2017	4203501	0.379449835108385	28.2463523735379	7.47286506	Plateau	north	North Central
NG033	2017-08-28	0	35	2017	7251767	0.385673896562906	26.8683537908227	10.6894077222619	Rivers	south	South South
NG034	2017-08-28	0	35	2017	5093155.5	0.243597154721191	30.8549978354355	5.83483886571428	Sokoto	north	North West
NG035	2017-08-28	0	35	2017	2912043.25	0.453882108597986	26.8842229828456	8.23041221940477	Taraba	north	North East
NG036	2017-08-28	0	35	2017	3249537.75	0.261003195701902	32.5646012068601	5.93908210142857	Yobe	north	North East
NG037	2017-08-28	0	35	2017	4357207.5	0.327184525391314	28.9492464870414	7.00932616619046	Zamfara	north	North West
NG001	2017-09-04	0	36	2017	3787866.25	0.511879795366957	27.677400586074	10.0503082501191	Abia	south	South East
NG002	2017-09-04	0	36	2017	4398983.5	0.385268471985004	29.1961041539728	7.68937431107142	Adamawa	north	North East
NG003	2017-09-04	0	36	2017	5356774	0.422298416545374	27.1163364813784	11.5197602129762	Akwa Ibom	south	South South
NG004	2017-09-04	0	36	2017	5398729	0.418992658415095	27.1390863338634	8.46513401178565	Anambra	south	South East
NG005	2017-09-04	0	36	2017	6345230.5	0.335891211750103	29.462108547329	8.44056910642859	Bauchi	north	North East
NG006	2017-09-04	0	36	2017	2243033.25	0.405923340465154	26.1889065909854	10.6514603004761	Bayelsa	south	South South
NG007	2017-09-04	0	36	2017	5665530.5	0.446459236813399	27.9129395687584	6.53531175571425	Benue	north	North Central
NG008	2017-09-04	0	36	2017	5842961.5	0.362703855066177	30.3746543263591	6.60375724541939	Borno	north	North East
NG009	2017-09-04	0	36	2017	3599617.5	0.483179812663958	26.9883792358134	11.1183241481372	Cross River	south	South South
NG010	2017-09-04	0	36	2017	5534538	0.406986070572304	26.7652497148401	9.16892297357143	Delta	south	South South
NG011	2017-09-04	0	36	2017	2921725.75	0.408268384446134	28.3931857637649	8.83368614476192	Ebonyi	south	South East
NG012	2017-09-04	0	36	2017	4370173	0.532124188460246	27.4993591708999	6.80617831809518	Edo	south	South South
NG013	2017-09-04	0	36	2017	3283172.5	0.578584876445374	26.9673277284298	5.5657592357143	Ekiti	south	South West
NG014	2017-09-04	0	36	2017	4248767	0.499384523837446	27.6757792470248	8.22411449297612	Enugu	south	South East
NG015	2017-09-04	0	36	2017	3581292.75	0.475695338081091	28.1221426110895	7.87570350999999	Federal Capital Territory	north	North Central
NG016	2017-09-04	0	36	2017	3070978.75	0.302305124761624	29.7757104438725	7.25499112166668	Gombe	north	North East
NG017	2017-09-04	0	36	2017	5339335.5	0.491214733685135	27.6090006595844	10.6974011995237	Imo	south	South East
NG018	2017-09-04	0	36	2017	5522129	0.276543135794503	30.7490802024051	7.03958061595239	Jigawa	north	North West
NG019	2017-09-04	0	36	2017	8265722.5	0.399495387966802	27.6830577133912	8.64802034047617	Kaduna	north	North West
NG020	2017-09-04	0	36	2017	12967458	0.32857877232364	28.6632782680967	8.51116478928576	Kano	north	North West
NG021	2017-09-04	0	36	2017	7747227.5	0.311667981917118	29.611873966036	7.61470649333337	Katsina	north	North West
NG022	2017-09-04	0	36	2017	4249103	0.299456247716314	29.3784478351085	7.38043450976189	Kebbi	north	North West
NG023	2017-09-04	0	36	2017	4198287	0.464255593124642	27.4839318599923	6.4518132920238	Kogi	north	North Central
NG024	2017-09-04	0	36	2017	3081593.5	0.455907330289838	27.9785626601143	5.63481194452381	Kwara	north	North Central
NG025	2017-09-04	0	36	2017	11844506	0.375665089037682	26.9180935249721	4.300483494762	Lagos	south	South West
NG026	2017-09-04	0	36	2017	2498354.5	0.44250447825201	27.8396291067574	8.05624032761896	Nasarawa	north	North Central
NG027	2017-09-04	0	36	2017	5571167	0.401174332109487	28.263558127618	6.83263718738093	Niger	north	North Central
NG028	2017-09-04	0	36	2017	5738625	0.517288325213208	27.3112030902126	3.98617855283229	Ogun	south	South West
NG029	2017-09-04	0	36	2017	4694683	0.499268436514644	26.908057774017	6.32624567172992	Ondo	south	South West
NG030	2017-09-04	0	36	2017	4498941.5	0.569268636096146	26.7154840558553	4.82679305166661	Osun	south	South West
NG031	2017-09-04	1	36	2017	7645378.5	0.49792827138847	27.5684941675152	4.34216181761904	Oyo	south	South West
NG032	2017-09-04	1	36	2017	4203501	0.387657955403005	28.1806813328288	7.61750042869048	Plateau	north	North Central
NG033	2017-09-04	0	36	2017	7251767	0.385456391785752	26.8529243492429	10.9456922711905	Rivers	south	South South
NG034	2017-09-04	0	36	2017	5093155.5	0.26070931077031	30.3404697390938	6.14783446857142	Sokoto	north	North West
NG035	2017-09-04	0	36	2017	2912043.25	0.454517243862821	26.872112904338	8.30667791416667	Taraba	north	North East
NG036	2017-09-04	0	36	2017	3249537.75	0.282930843454624	31.8866773586595	6.26583485892857	Yobe	north	North East
NG037	2017-09-04	0	36	2017	4357207.5	0.347037828515693	28.7168213430838	7.32331062107142	Zamfara	north	North West
NG001	2017-09-11	0	37	2017	3787866.25	0.512363571642033	27.6913139219629	9.47199010238099	Abia	south	South East
NG002	2017-09-11	0	37	2017	4398983.5	0.396032176815618	29.1173174117489	7.63864213249999	Adamawa	north	North East
NG003	2017-09-11	0	37	2017	5356774	0.423862780230448	27.0244765541554	10.9091412496429	Akwa Ibom	south	South South
NG004	2017-09-11	0	37	2017	5398729	0.413497647249104	27.2736425918595	8.35393738083327	Anambra	south	South East
NG005	2017-09-11	0	37	2017	6345230.5	0.352528885511742	29.3313641323117	8.4152863284524	Bauchi	north	North East
NG006	2017-09-11	0	37	2017	2243033.25	0.400970980445624	26.228191082027	10.121288447738	Bayelsa	south	South South
NG007	2017-09-11	0	37	2017	5665530.5	0.445680855337931	28.0153839151202	6.72399488404758	Benue	north	North Central
NG008	2017-09-11	0	37	2017	5842961.5	0.383941403675742	30.0771787062158	6.59537007232415	Borno	north	North East
NG009	2017-09-11	0	37	2017	3599617.5	0.48079905734135	27.0814226263584	10.9893446493276	Cross River	south	South South
NG010	2017-09-11	0	37	2017	5534538	0.408078302787998	26.6764010855398	8.92166682166666	Delta	south	South South
NG011	2017-09-11	0	37	2017	2921725.75	0.406811952616615	28.4418355248655	8.74832734226192	Ebonyi	south	South East
NG012	2017-09-11	0	37	2017	4370173	0.529905167377185	27.6731386666938	6.83860263226184	Edo	south	South South
NG013	2017-09-11	0	37	2017	3283172.5	0.57272956031948	27.1108280374983	5.6836191652381	Ekiti	south	South West
NG014	2017-09-11	0	37	2017	4248767	0.497551809055256	27.805329466455	8.1371776391666	Enugu	south	South East
NG015	2017-09-11	0	37	2017	3581292.75	0.478378716946062	28.3290598191472	7.98261941035713	Federal Capital Territory	north	North Central
NG016	2017-09-11	0	37	2017	3070978.75	0.317750744830394	29.5186995853029	7.2361789182143	Gombe	north	North East
NG017	2017-09-11	0	37	2017	5339335.5	0.493921540920776	28.0529700174092	10.3037598867856	Imo	south	South East
NG018	2017-09-11	0	37	2017	5522129	0.293933208700786	30.5117632985613	6.97584366654762	Jigawa	north	North West
NG019	2017-09-11	0	37	2017	8265722.5	0.411791371130748	27.7944310075006	8.75239498833331	Kaduna	north	North West
NG020	2017-09-11	0	37	2017	12967458	0.349723384963094	28.5698842397995	8.48877887666671	Kano	north	North West
NG021	2017-09-11	0	37	2017	7747227.5	0.330780860624224	29.4511557008956	7.50883077214289	Katsina	north	North West
NG022	2017-09-11	0	37	2017	4249103	0.315199344226732	29.2094846393129	7.60762258238093	Kebbi	north	North West
NG023	2017-09-11	0	37	2017	4198287	0.460631143486544	27.6429327947278	6.43577552821428	Kogi	north	North Central
NG024	2017-09-11	0	37	2017	3081593.5	0.460464635412946	28.1550085232491	5.80790223190476	Kwara	north	North Central
NG025	2017-09-11	0	37	2017	11844506	0.375234456625656	26.8202779834812	4.08239375928581	Lagos	south	South West
NG026	2017-09-11	0	37	2017	2498354.5	0.442673295638522	27.8926038706899	8.06379889999991	Nasarawa	north	North Central
NG027	2017-09-11	0	37	2017	5571167	0.407984149451538	28.3274615965505	7.1401488863095	Niger	north	North Central
NG028	2017-09-11	0	37	2017	5738625	0.513923336902197	27.3996606716409	3.92254286902277	Ogun	south	South West
NG029	2017-09-11	0	37	2017	4694683	0.500161613178034	26.9945578464308	6.27986509970611	Ondo	south	South West
NG030	2017-09-11	0	37	2017	4498941.5	0.565269734271319	26.9421603831278	4.90670168916661	Osun	south	South West
NG031	2017-09-11	0	37	2017	7645378.5	0.504006287508185	27.7016524169062	4.42539479261904	Oyo	south	South West
NG032	2017-09-11	0	37	2017	4203501	0.39629731631542	28.1968607944308	7.58742253690476	Plateau	north	North Central
NG033	2017-09-11	0	37	2017	7251767	0.388774862019	26.9442906066473	10.2418573377381	Rivers	south	South South
NG034	2017-09-11	0	37	2017	5093155.5	0.275893605734462	30.1190131119481	6.22294165869047	Sokoto	north	North West
NG035	2017-09-11	0	37	2017	2912043.25	0.457524113356592	26.9580416022369	8.40674449488096	Taraba	north	North East
NG036	2017-09-11	0	37	2017	3249537.75	0.304113688913433	31.5009583533693	6.31552214964285	Yobe	north	North East
NG037	2017-09-11	0	37	2017	4357207.5	0.365072232550575	28.7478547313156	7.4387049395238	Zamfara	north	North West
NG001	2017-09-18	0	38	2017	3787866.25	0.512241547821849	27.7734511097004	9.58984062797623	Abia	south	South East
NG002	2017-09-18	0	38	2017	4398983.5	0.402709531487807	29.0798714206842	7.68232366761903	Adamawa	north	North East
NG003	2017-09-18	0	38	2017	5356774	0.424156662115788	27.0057681450232	10.8715720636905	Akwa Ibom	south	South South
NG004	2017-09-18	0	38	2017	5398729	0.406937909156219	27.4628086306523	8.44189941238089	Anambra	south	South East
NG005	2017-09-18	0	38	2017	6345230.5	0.364516942594349	29.3866075198011	8.40888057607145	Bauchi	north	North East
NG006	2017-09-18	0	38	2017	2243033.25	0.398790832000182	26.410946575225	10.2741565890475	Bayelsa	south	South South
NG007	2017-09-18	0	38	2017	5665530.5	0.443434912289545	28.1427702501598	7.13415068869044	Benue	north	North Central
NG008	2017-09-18	0	38	2017	5842961.5	0.399933740527872	29.8626339519261	6.42472075125272	Borno	north	North East
NG009	2017-09-18	0	38	2017	3599617.5	0.477530245942224	27.1629266088688	10.9541458487324	Cross River	south	South South
NG010	2017-09-18	0	38	2017	5534538	0.407201036410413	26.7466722847808	9.16988197607143	Delta	south	South South
NG011	2017-09-18	0	38	2017	2921725.75	0.407421998668225	28.493416773517	8.84379213285716	Ebonyi	south	South East
NG012	2017-09-18	0	38	2017	4370173	0.527264713201514	27.6848836142666	7.31458230999994	Edo	south	South South
NG013	2017-09-18	0	38	2017	3283172.5	0.567388120197234	27.2821902642014	6.04543887380953	Ekiti	south	South West
NG014	2017-09-18	0	38	2017	4248767	0.495523359651603	27.8384329381545	8.30104362464279	Enugu	south	South East
NG015	2017-09-18	0	38	2017	3581292.75	0.479333463728865	28.6081383588988	8.12510383392856	Federal Capital Territory	north	North Central
NG016	2017-09-18	0	38	2017	3070978.75	0.330195414579101	29.4360526615346	7.26087855500002	Gombe	north	North East
NG017	2017-09-18	0	38	2017	5339335.5	0.49355976677607	28.1752378990971	10.4865140646428	Imo	south	South East
NG018	2017-09-18	0	38	2017	5522129	0.308928819814867	30.4230431138195	6.75064774583334	Jigawa	north	North West
NG019	2017-09-18	0	38	2017	8265722.5	0.421368002213982	27.9042851311245	9.06866964333331	Kaduna	north	North West
NG020	2017-09-18	0	38	2017	12967458	0.36646793293616	28.5768412896932	8.44919464285718	Kano	north	North West
NG021	2017-09-18	0	38	2017	7747227.5	0.346646977669709	29.4004068446375	7.39706529273813	Katsina	north	North West
NG022	2017-09-18	0	38	2017	4249103	0.326863973795827	29.1029378328476	7.72509601918886	Kebbi	north	North West
NG023	2017-09-18	0	38	2017	4198287	0.454695543432149	27.6944371767503	6.68019841464285	Kogi	north	North Central
NG024	2017-09-18	0	38	2017	3081593.5	0.460858332747992	28.2525498241251	6.08374251142857	Kwara	north	North Central
NG025	2017-09-18	0	38	2017	11844506	0.375879803896813	26.9674219929429	4.55406178107152	Lagos	south	South West
NG026	2017-09-18	0	38	2017	2498354.5	0.440621083473548	27.9029487365252	8.30385342142848	Nasarawa	north	North Central
NG027	2017-09-18	0	38	2017	5571167	0.411767105214699	28.3842056839288	7.47800638726188	Niger	north	North Central
NG028	2017-09-18	1	38	2017	5738625	0.510409569198534	27.5329018287191	4.28171662140372	Ogun	south	South West
NG029	2017-09-18	0	38	2017	4694683	0.497725711725506	27.1604343170089	6.75653429030135	Ondo	south	South West
NG030	2017-09-18	0	38	2017	4498941.5	0.559082414653839	27.2351999510936	5.2851957671428	Osun	south	South West
NG031	2017-09-18	0	38	2017	7645378.5	0.506264526385886	27.8227589546804	4.68126118083333	Oyo	south	South West
NG032	2017-09-18	0	38	2017	4203501	0.401660034338508	28.1544774704222	7.73372133797619	Plateau	north	North Central
NG033	2017-09-18	0	38	2017	7251767	0.393405901788611	27.0537533920527	10.5318200304762	Rivers	south	South South
NG034	2017-09-18	0	38	2017	5093155.5	0.290287544978293	30.2162500600534	6.09367611940475	Sokoto	north	North West
NG035	2017-09-18	3	38	2017	2912043.25	0.45710936004791	27.0462928940856	8.703686095	Taraba	north	North East
NG036	2017-09-18	0	38	2017	3249537.75	0.320928774235786	31.2718438162043	6.08839505607142	Yobe	north	North East
NG037	2017-09-18	0	38	2017	4357207.5	0.380093880213708	28.7552978808636	7.55997357690475	Zamfara	north	North West
NG001	2017-09-25	0	39	2017	3787866.25	0.513597410704074	27.9525801183056	9.56696039857147	Abia	south	South East
NG002	2017-09-25	0	39	2017	4398983.5	0.407974584909844	29.0268935598125	7.77394977523808	Adamawa	north	North East
NG003	2017-09-25	0	39	2017	5356774	0.426492625555245	27.2948199766798	10.6549876984524	Akwa Ibom	south	South South
NG004	2017-09-25	0	39	2017	5398729	0.400035167898162	27.8412101467829	8.42235077130946	Anambra	south	South East
NG005	2017-09-25	0	39	2017	6345230.5	0.373991936477705	29.4451407579981	8.2244043309524	Bauchi	north	North East
NG006	2017-09-25	0	39	2017	2243033.25	0.398823027379725	26.7648910586425	10.7992594261904	Bayelsa	south	South South
NG007	2017-09-25	0	39	2017	5665530.5	0.441511811613105	28.1611759618556	7.46169210726187	Benue	north	North Central
NG008	2017-09-25	0	39	2017	5842961.5	0.410255190797905	29.9718768243632	6.27622612125272	Borno	north	North East
NG009	2017-09-25	0	39	2017	3599617.5	0.475688098176285	27.324970084852	10.7784347293276	Cross River	south	South South
NG010	2017-09-25	0	39	2017	5534538	0.407630414511492	26.9424382799887	9.36138694273809	Delta	south	South South
NG011	2017-09-25	0	39	2017	2921725.75	0.409418081317138	28.6268513755677	8.72944141202383	Ebonyi	south	South East
NG012	2017-09-25	0	39	2017	4370173	0.524954904476798	27.7194358166992	7.68436943071422	Edo	south	South South
NG013	2017-09-25	0	39	2017	3283172.5	0.563223115540985	27.5051147725486	6.67389169904763	Ekiti	south	South West
NG014	2017-09-25	0	39	2017	4248767	0.493710024918685	28.0281787237459	8.25536966357136	Enugu	south	South East
NG015	2017-09-25	0	39	2017	3581292.75	0.4802173582772	28.5513569768875	8.21443136619047	Federal Capital Territory	north	North Central
NG016	2017-09-25	0	39	2017	3070978.75	0.341249249465421	29.4239384022232	7.2434255732143	Gombe	north	North East
NG017	2017-09-25	0	39	2017	5339335.5	0.492570235600038	28.4636655951284	10.4785780689285	Imo	south	South East
NG018	2017-09-25	0	39	2017	5522129	0.321393767614495	30.5846937494042	6.42724556202381	Jigawa	north	North West
NG019	2017-09-25	0	39	2017	8265722.5	0.428472472702419	27.9661506074532	9.14584866642855	Kaduna	north	North West
NG020	2017-09-25	0	39	2017	12967458	0.379914178466901	28.744122029805	8.27394803535718	Kano	north	North West
NG021	2017-09-25	0	39	2017	7747227.5	0.35899222793902	29.6387337312068	7.12917682464289	Katsina	north	North West
NG022	2017-09-25	0	39	2017	4249103	0.336589144947169	29.2332900332546	7.53719065109362	Kebbi	north	North West
NG023	2017-09-25	0	39	2017	4198287	0.448756846376831	27.6735994460223	6.87176684488094	Kogi	north	North Central
NG024	2017-09-25	0	39	2017	3081593.5	0.460940507437362	28.2614720741024	6.42422438404762	Kwara	north	North Central
NG025	2017-09-25	0	39	2017	11844506	0.378429700593929	27.0459619752872	5.07166186250009	Lagos	south	South West
NG026	2017-09-25	0	39	2017	2498354.5	0.43826345817943	28.0645430392542	8.44734108802604	Nasarawa	north	North Central
NG027	2017-09-25	0	39	2017	5571167	0.414499062528695	28.3658708543034	7.75476380190473	Niger	north	North Central
NG028	2017-09-25	0	39	2017	5738625	0.50891088550138	27.7545398121184	4.87058330080848	Ogun	south	South West
NG029	2017-09-25	0	39	2017	4694683	0.497911867769386	27.3847906834586	7.34552393577754	Ondo	south	South West
NG030	2017-09-25	0	39	2017	4498941.5	0.554560404455802	27.3230406431393	6.00586723511899	Osun	south	South West
NG031	2017-09-25	0	39	2017	7645378.5	0.508050977971992	28.0227724208271	5.14947473964285	Oyo	south	South West
NG032	2017-09-25	0	39	2017	4203501	0.406041595980242	28.1882931213609	7.76202058595238	Plateau	north	North Central
NG033	2017-09-25	0	39	2017	7251767	0.400763466877928	27.1586121299334	10.6422104802381	Rivers	south	South South
NG034	2017-09-25	0	39	2017	5093155.5	0.302363289876048	30.335781640397	5.7406222370238	Sokoto	north	North West
NG035	2017-09-25	0	39	2017	2912043.25	0.456436911694243	27.0780587482654	8.97471908357143	Taraba	north	North East
NG036	2017-09-25	0	39	2017	3249537.75	0.333664938221094	31.4538922794757	5.78413204107142	Yobe	north	North East
NG037	2017-09-25	0	39	2017	4357207.5	0.391982738841426	28.8886685971882	7.44249840619046	Zamfara	north	North West
NG001	2017-10-02	0	40	2017	3787866.25	0.516603235923955	28.5047529340564	9.78813623011909	Abia	south	South East
NG002	2017-10-02	0	40	2017	4398983.5	0.411663500124301	29.1249368250958	7.55763366071427	Adamawa	north	North East
NG003	2017-10-02	0	40	2017	5356774	0.430499406221168	27.8509294211493	10.7376165879762	Akwa Ibom	south	South South
NG004	2017-10-02	0	40	2017	5398729	0.392252062581423	27.8997294044245	8.42693118738089	Anambra	south	South East
NG005	2017-10-02	0	40	2017	6345230.5	0.380411055502283	29.5543438564035	7.7735625609524	Bauchi	north	North East
NG006	2017-10-02	0	40	2017	2243033.25	0.400123024194922	27.0487691797354	11.5464160015475	Bayelsa	south	South South
NG007	2017-10-02	0	40	2017	5665530.5	0.440182463985233	28.2425963407399	7.77713175523806	Benue	north	North Central
NG008	2017-10-02	0	40	2017	5842961.5	0.413933940934119	30.2764218602397	5.82329285444033	Borno	north	North East
NG009	2017-10-02	0	40	2017	3599617.5	0.475242540597188	27.5217615044896	10.9551110619467	Cross River	south	South South
NG010	2017-10-02	0	40	2017	5534538	0.408918565799335	27.1009308270475	9.85575471904762	Delta	south	South South
NG011	2017-10-02	0	40	2017	2921725.75	0.41199109464144	28.6864972510573	8.83854158535716	Ebonyi	south	South East
NG012	2017-10-02	0	40	2017	4370173	0.522863053766881	27.8608871414652	8.00716307476184	Edo	south	South South
NG013	2017-10-02	0	40	2017	3283172.5	0.560238757380616	27.6154942880836	7.20118351904763	Ekiti	south	South West
NG014	2017-10-02	0	40	2017	4248767	0.492286272987876	28.0684290004547	8.2819304494047	Enugu	south	South East
NG015	2017-10-02	0	40	2017	3581292.75	0.480989364529491	28.5508942594197	8.12847909785713	Federal Capital Territory	north	North Central
NG016	2017-10-02	0	40	2017	3070978.75	0.350267719672005	29.6634396861952	6.94617063654764	Gombe	north	North East
NG017	2017-10-02	0	40	2017	5339335.5	0.490954030875687	28.539448379231	10.5821633942856	Imo	south	South East
NG018	2017-10-02	0	40	2017	5522129	0.330317964132055	30.8727092970082	5.86716129011905	Jigawa	north	North West
NG019	2017-10-02	0	40	2017	8265722.5	0.432460317661242	28.0473763226497	9.03472701833331	Kaduna	north	North West
NG020	2017-10-02	0	40	2017	12967458	0.388886824190108	28.9678852332035	7.73846176095242	Kano	north	North West
NG021	2017-10-02	0	40	2017	7747227.5	0.36682083871232	29.9217701460316	6.5739261594048	Katsina	north	North West
NG022	2017-10-02	0	40	2017	4249103	0.34380037882388	29.2914371442142	7.33092883597458	Kebbi	north	North West
NG023	2017-10-02	0	40	2017	4198287	0.443243351427517	27.7199788992144	7.05602175690475	Kogi	north	North Central
NG024	2017-10-02	0	40	2017	3081593.5	0.460644407528388	28.2580351473077	6.84610326071429	Kwara	north	North Central
NG025	2017-10-02	0	40	2017	11844506	0.382570492528762	27.1501323441414	5.49110361035724	Lagos	south	South West
NG026	2017-10-02	1	40	2017	2498354.5	0.436223266928092	28.1166768309976	8.30937327385938	Nasarawa	north	North Central
NG027	2017-10-02	0	40	2017	5571167	0.416350741954941	28.3517866943134	7.95326887738093	Niger	north	North Central
NG028	2017-10-02	0	40	2017	5738625	0.509098865152379	27.8555534790739	5.3108918178572	Ogun	south	South West
NG029	2017-10-02	0	40	2017	4694683	0.499118285827965	27.5572178935077	7.75709395458706	Ondo	south	South West
NG030	2017-10-02	0	40	2017	4498941.5	0.551579361161324	27.3867245441837	6.5802808219047	Osun	south	South West
NG031	2017-10-02	0	40	2017	7645378.5	0.509362378408294	27.9625930039724	5.7012570375	Oyo	south	South West
NG032	2017-10-02	0	40	2017	4203501	0.409174584079906	28.2702519408974	7.47998484452381	Plateau	north	North Central
NG033	2017-10-02	0	40	2017	7251767	0.408929251780459	27.2693286750238	10.9636005528572	Rivers	south	South South
NG034	2017-10-02	0	40	2017	5093155.5	0.310904936375609	30.7072189160483	5.35946204535713	Sokoto	north	North West
NG035	2017-10-02	0	40	2017	2912043.25	0.455703585558956	27.2028461417755	9.04720996166667	Taraba	north	North East
NG036	2017-10-02	0	40	2017	3249537.75	0.341040715303827	31.8594146453671	5.33053681357142	Yobe	north	North East
NG037	2017-10-02	0	40	2017	4357207.5	0.399640205662016	29.1128637919607	7.11643569571427	Zamfara	north	North West
NG001	2017-10-09	0	41	2017	3787866.25	0.520043177730681	28.614420624131	10.0544922197436	Abia	south	South East
